frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
503,0,0,False,0,1.6905305277135703,0,True,True
504,0,0,False,0,1.9536766115927724,0,True,True
505,0,1,False,0,1.8609410660130246,0,True,True
506,0,0,False,0,2.052733441482591,0,True,True
507,0,0,False,0,1.7544572981146807,0,True,True
508,0,0,False,0,1.8476102659945959,0,True,True
509,0,0,False,0,1.7326180307504189,0,True,True
510,0,0,False,0,1.5650690855922627,0,True,True
511,0,0,False,0,1.243112959126556,0,True,True
512,0,0,False,0,1.231977402639728,0,True,True
513,0,0,False,0,2.034518515720132,0,True,True
514,0,0,False,0,1.7932047943812932,0,True,True
515,0,0,False,0,1.3614350019349786,0,True,True
516,0,0,False,0,0.0,0,True,True
517,0,0,False,0,0.41071539876507457,0,True,True
518,0,0,False,0,4.273946097596954,0,True,True
519,0,0,False,0,6.601606898576746,0,True,True
520,0,0,False,0,6.148190049530598,0,True,True
521,0,0,False,0,7.125016348901798,0,True,True
522,0,0,False,0,7.821352104374949,0,True,True
523,0,0,False,0,6.86750896132291,0,True,True
524,0,0,False,0,6.528896800976818,0,True,True
525,0,0,False,0,5.343055758575166,0,True,True
526,0,0,False,0,2.66776628044633,0,True,True
527,0,0,False,0,0.9191047837142364,0,True,True
528,0,0,False,0,2.8881491943258686,0,True,True
529,0,0,False,0,4.021207362238311,0,True,True
530,0,0,False,0,4.484606009544626,0,True,True
531,0,0,False,0,4.269369729272706,0,True,True
532,0,0,False,0,3.920994755923469,0,True,True
533,0,0,False,0,4.864514437760526,0,True,True
534,0,0,False,0,4.165164068842171,0,True,True
535,0,1,False,0,3.9168412782793514,0,True,True
536,0,1,False,0,3.3419438572611333,0,True,True
537,0,0,False,0,4.383084913857703,0,True,True
538,0,0,False,0,3.6280278577687586,0,True,True
539,0,0,False,0,3.632950739488207,0,True,True
540,0,0,False,0,5.054524140585356,0,True,True
541,0,0,False,0,4.368277434588386,0,True,True
542,0,0,False,0,2.4812648011958225,0,True,True
543,0,0,False,0,1.7415648506971608,0,True,True
544,0,0,False,0,1.069915647117707,0,True,True
545,0,0,False,0,0.887471215229771,0,True,True
546,0,0,False,0,0.19689193807191233,0,True,True
547,0,0,False,0,1.7782193816546532,0,True,True
548,0,0,False,0,5.31454566994475,0,True,True
549,0,0,False,0,5.729565249227798,0,True,True
550,0,0,False,0,4.351077951573885,0,True,True
551,0,0,False,0,5.329950866727009,0,True,True
552,0,0,False,0,11.869328784739828,0,True,True
553,0,0,False,1,14.62728147904479,0,True,True
554,0,0,False,1,19.953382629820176,0,True,True
555,0,0,False,1,24.673896475392628,0,True,True
556,0,0,False,0,,0,False,True
557,0,0,False,0,,0,False,False
558,0,0,False,0,,0,False,False
559,0,0,False,0,,0,False,True
560,0,0,False,0,,0,False,True
561,0,0,False,0,,0,False,False
562,0,0,False,0,,0,False,True
563,0,0,False,0,0.7345210342548154,0,True,True
564,0,0,False,0,0.4830895597208482,0,True,True
565,0,0,False,0,2.5037338753057643,0,True,True
566,0,0,False,0,4.197668357160926,0,True,True
567,0,0,False,0,8.437590168733763,0,True,True
568,0,0,False,0,9.622047185177612,0,True,True
569,0,0,False,0,7.97237176978373,0,True,True
570,0,0,False,0,1.57131062586149,0,True,True
